	C_score	pvals
mock_ACIN1_4_5	0.07917176508609092	0.15468497576736673
mock_ACIN1_4_6	0.029070305484079628	0.7164781906300485
mock_ACIN1_4_7	0.0618694015421094	0.2778675282714055
mock_ACIN1_4_8	0.015323348307261786	0.8974151857835219
mock_ACIN1_4_9	0.02557199786580633	0.7750403877221325
ACP1_2	0.16736703004446385	0.031098546042003232
mock_ACP1_2_0	0.03694165469845856	0.6033925686591276
mock_ACP1_2_1	0.009655355298664459	0.944264943457189
mock_ACP1_2_2	0.020936528867961712	0.8299676898222941
mock_ACP1_2_3	0.03978029571492847	0.5573505654281099
mock_ACP1_2_4	0.05668781013411983	0.32835218093699514
mock_ACP1_2_5	0.022548533789133796	0.8162358642972536
mock_ACP1_2_6	0.054251891582932754	0.3554119547657512
mock_ACP1_2_7	0.03459171418878981	0.6373182552504039
mock_ACP1_2_8	0.006220541029105409	0.968497576736672
mock_ACP1_2_9	0.026512584488548985	0.7568659127625202
AHI1_9	0.09778056295703297	0.09329563812600969
mock_AHI1_9_2	0.018707001389118738	0.8570274636510501
mock_AHI1_9_3	0.024447941092571535	0.7911954765751211
mock_AHI1_9_4	0.028997714955071863	0.7168820678513732
mock_AHI1_9_5	0.05174947180935019	0.385702746365105
mock_AHI1_9_6	0.07658676082606586	0.16760904684975766
mock_AHI1_9_7	0.055973411091885694	0.3376413570274637
mock_AHI1_9_8	0.06269031057235042	0.2710016155088853
mock_AHI1_9_9	0.05045961142712896	0.40306946688206785
AKR1A1_1	0.10398513177468449	0.08279483037156704
mock_AKR1A1_1_0	0.013797604673893571	0.9119547657512116
mock_AKR1A1_1_1	0.03332663962142868	0.6538772213247173
mock_AKR1A1_1_2	0.05718791097252296	0.32512116316639744
mock_AKR1A1_1_4	0.032905330895853235	0.6635702746365105
mock_AKR1A1_1_5	0.05180865118736022	0.3852988691437803
mock_AKR1A1_1_6	0.00017213432861840072	0.9991922455573505
mock_AKR1A1_1_7	0.04071740063639773	0.5420032310177706
AKR1A1_5	0.0700525449513596	0.20961227786752828
mock_AKR1A1_5_0	0.028985541091122613	0.7176898222940227
mock_AKR1A1_5_1	0.060254319894809893	0.28877221324717284
mock_AKR1A1_5_2	0.06446759379985634	0.25363489499192243
mock_AKR1A1_5_3	0.016140194440479316	0.8885298869143781
mock_AKR1A1_5_4	0.04528244620822086	0.47576736672051695
mock_AKR1A1_5_6	0.0908421366453569	0.11389337641357028
mock_AKR1A1_5_7	0.035120101405925364	0.6280290791599353
mock_AKR1A1_5_9	0.10629161386365782	0.0791599353796446
ALDOA_1	0.1505972979884722	0.03715670436187399
mock_ALDOA_1_1	0.023822492730820266	0.8012924071082391
mock_ALDOA_1_2	0.04573233295553769	0.47051696284329564
mock_ALDOA_1_4	0.051097489854095346	0.3949919224555735
mock_ALDOA_1_5	0.06677487847139052	0.23021001615508885
mock_ALDOA_1_6	0.013668209069634174	0.9135702746365105
mock_ALDOA_1_7	0.07752516028658407	0.16195476575121162
mock_ALDOA_1_9	0.032708886061175946	0.6663974151857835
ALG11_2	0.017496016676652126	0.8739903069466882
mock_ALG11_2_0	0.013103835888883197	0.9184168012924071
mock_ALG11_2_1	0.09702817367151306	0.09531502423263329
mock_ALG11_2_2	0.0903277052989152	0.11591276252019386
mock_ALG11_2_3	0.059179627808274016	0.2972536348949919
mock_ALG11_2_4	0.03026431315309286	0.6966882067851373
mock_ALG11_2_5	0.015193971842401899	0.898626817447496
mock_ALG11_2_6	0.00366012934015314	0.9842487883683361
mock_ALG11_2_7	0.08099896132526807	0.1470113085621971
mock_ALG11_2_8	0.03548890178617026	0.6203554119547657
mock_ALG11_2_9	0.047023641596257715	0.4531502423263328
ANAPC11_3	0.03351073784963299	0.6490306946688207
mock_ANAPC11_3_0	0.0456177783479671	0.47253634894991925
mock_ANAPC11_3_1	0.0481558535917298	0.4369951534733441
mock_ANAPC11_3_3	0.007283226893675554	0.9616316639741519
mock_ANAPC11_3_4	0.12691759920211	0.050080775444264945
mock_ANAPC11_3_5	0.020360959790539535	0.8364297253634895
mock_ANAPC11_3_6	0.017313425560359974	0.875605815831987
mock_ANAPC11_3_7	0.04774028148536402	0.44507269789983844
mock_ANAPC11_3_8	0.03260421858415674	0.6680129240710824
mock_ANAPC11_3_9	0.019486755947430878	0.8481421647819063
ANAPC11_6	0.026369394413374825	0.7609046849757674
mock_ANAPC11_6_0	0.05589965258536833	0.34168012924071084
mock_ANAPC11_6_1	0.03505387209465105	0.6292407108239095
mock_ANAPC11_6_2	0.04166109835029752	0.5258481421647819
mock_ANAPC11_6_3	0.06603205119945288	0.23747980613893377
mock_ANAPC11_6_5	0.015959166086327636	0.8921647819063004
mock_ANAPC11_6_6	0.036046129489252676	0.614297253634895
mock_ANAPC11_6_7	0.02030301619102448	0.8384491114701131
mock_ANAPC11_6_8	0.053768609133047374	0.36268174474959614
mock_ANAPC11_6_9	0.04127956492111384	0.5327140549273021
ANAPC16_1	0.04547278290195733	0.4737479806138934
mock_ANAPC16_1_0	0.05034965931310664	0.40387722132471726
mock_ANAPC16_1_1	0.07045448875912974	0.20638126009693053
mock_ANAPC16_1_2	0.01976916681883012	0.8432956381260097
mock_ANAPC16_1_3	0.028950172795435103	0.718497576736672
mock_ANAPC16_1_4	0.02429966127890637	0.7952342487883683
mock_ANAPC16_1_5	0.04016834211808962	0.5496768982229402
mock_ANAPC16_1_6	0.07206805246166503	0.19588045234248788
mock_ANAPC16_1_7	0.04414583178584486	0.4894991922455573
mock_ANAPC16_1_8	0.061666326327915466	0.2798869143780291
mock_ANAPC16_1_9	0.0462476562674945	0.462843295638126
ANAPC16_3	0.08777276209363727	0.1215670436187399
mock_ANAPC16_3_0	0.06307737178369488	0.2681744749596123
mock_ANAPC16_3_1	0.057960003812998595	0.3158319870759289
mock_ANAPC16_3_2	0.027271884219889353	0.7431340872374798
mock_ANAPC16_3_3	0.034214850846411404	0.6409531502423264
mock_ANAPC16_3_4	0.04473750485488959	0.4806138933764136
mock_ANAPC16_3_5	0.03215776539664694	0.6768982229402262
mock_ANAPC16_3_6	0.029818225986233626	0.7023424878836834
mock_ANAPC16_3_7	0.08306752055162192	0.13933764135702748
mock_ANAPC16_3_8	0.04307762690695727	0.5060581583198708
mock_ANAPC16_3_9	0.04987260463372378	0.4107431340872375
ANAPC16_4	0.04859620583518187	0.4289176090468498
mock_ANAPC16_4_0	0.052309470424794835	0.37762520193861066
mock_ANAPC16_4_1	0.04297282114809209	0.5080775444264943
mock_ANAPC16_4_2	0.025188259251780365	0.781502423263328
mock_ANAPC16_4_3	0.0388659194986094	0.5718901453957996
mock_ANAPC16_4_4	0.0770704795038123	0.16478190630048464
mock_ANAPC16_4_5	0.0580752355632812	0.3130048465266559
mock_ANAPC16_4_6	0.07002263218012705	0.210016155088853
mock_ANAPC16_4_7	0.05366142328998502	0.364297253634895
mock_ANAPC16_4_8	0.024939404552359545	0.7847334410339257
mock_ANAPC16_4_9	0.0748565783490861	0.17851373182552505
ANKRD12_2	0.2509515729706361	0.021405492730210016
mock_ANKRD12_2_0	0.048145828294438475	0.43820678513731826
mock_ANKRD12_2_1	0.04473091707807686	0.4810177705977383
mock_ANKRD12_2_2	0.03336488006644123	0.6526655896607432
mock_ANKRD12_2_3	0.04865048225369195	0.4277059773828756
mock_ANKRD12_2_4	0.03490062570316255	0.6324717285945073
mock_ANKRD12_2_5	0.05343618587518295	0.36631663974151857
mock_ANKRD12_2_6	0.15146912925813616	0.036752827140549275
mock_ANKRD12_2_7	0.07219303018159551	0.1938610662358643
mock_ANKRD12_2_8	0.024337888198658453	0.7936187399030694
mock_ANKRD12_2_9	0.03167055305494737	0.6817447495961227
APOO_3	0.051612558050253	0.38651050080775445
mock_APOO_3_0	0.02554332103136403	0.7754442649434572
mock_APOO_3_1	0.044846564664544175	0.4798061389337641
mock_APOO_3_2	0.0397371239016685	0.5581583198707593
mock_APOO_3_3	0.034016893723634256	0.6445880452342488
mock_APOO_3_5	0.01908885129643978	0.8537964458804523
mock_APOO_3_6	0.0611291722909717	0.28392568659127626
mock_APOO_3_7	0.0493568269169784	0.41882067851373184
mock_APOO_3_8	0.042604419511385494	0.5149434571890146
mock_APOO_3_9	0.02987800109573513	0.6999192245557351
