cell	PC1	PC2	line_1	line_2	pseudotime	cell_type	sex	AC
SRR2727069	-32.4826784252775	16.878522752799	-35.3722153403651	15.2001766195994	6.75372446270465	ES2i	male	0
SRR2727063	-28.2260162749021	19.3253291468287	-35.3610905065054	15.181023467888998	6.775874071027348	ES2i	male	0
SRR2727118	-29.745697301690697	18.3838441951173	-35.334922947142786	15.1359837971011	6.82796354316599	ES2i	female	0
SRR2727127	-36.3241602134734	14.5188631063519	-35.3166028897934	15.104457210918	6.86442653999349	ES2i	female	0
SRR2727148	-41.9237935257947	11.0150306289151	-35.2091253576269	14.919607070428698	7.078251221355388	ES2i	female	0
SRR2727055	-31.618738737052396	16.5846736655847	-35.0242901943135	14.6020515133989	7.4456822616849	ES2i	male	0
SRR2727081	-24.646293911403106	20.550536632179398	-34.9812973474163	14.528232906153601	7.53110808717082	ES2i	male	0
SRR2727149	-39.827301318546	11.3118697292019	-34.8117671905363	14.237577082332802	7.867591789618231	ES2i	female	0
SRR2727073	-31.853283292151694	15.9458820778723	-34.804165888678305	14.224546186113601	7.88267767859476	ES2i	male	0
SRR2727051	-30.951973893799	16.4257103916636	-34.7841749389778	14.190275741953599	7.922352625511548	ES2i	male	0
SRR2727108	-30.6086181951578	16.567980796741	-34.757558129316	14.1446815447141	7.975147373152659	ES2i	female	0
SRR2727059	-33.0091377651923	15.135351528517196	-34.7442570595929	14.1219087322788	8.00152007574437	ES2i	male	0
SRR2727090	-40.7624008313522	10.560645833695698	-34.7244838391556	14.088057517125002	8.040723200796501	ES2i	male	0
SRR2727046	-26.4872122383997	18.8253696647125	-34.6913201798438	14.0313005894234	8.106458861902711	ES2i	male	0
SRR2727122	-28.6690603751233	17.1651230440072	-34.5212864993319	13.740674603445699	8.44317078066105	ES2i	female	0
SRR2727050	-25.681708397685398	18.373555052191602	-34.2798683818222	13.3290617378035	8.92035822666537	ES2i	male	0
SRR2727082	-29.6167584713172	15.6998300643951	-34.1168965715831	13.051949810041599	9.24184046791752	ES2i	male	0
SRR2727058	-27.155912523972997	17.028124918359403	-34.0615351579638	12.9579227994256	9.35095492545323	ES2i	male	0
SRR2727128	-31.273968204753604	14.054913836446	-33.8206598769052	12.550128530406	9.82457615266996	ES2i	female	0
SRR2727089	-30.5081375717544	14.4923502054067	-33.814056870443004	12.5389536328968	9.8375560613246	ES2i	male	0
SRR2727070	-23.8972091802747	17.7741372128155	-33.527217968158304	12.0556073484588	10.39960604713	ES2i	male	0
SRR2727049	-21.649876938488607	18.899615126007895	-33.423262382663005	11.880985778543101	10.602828724101599	ES2i	male	0
SRR2727263	-39.9269370290305	7.062837595916599	-33.0185945588181	11.2058534144783	11.3899499070608	ES	female	0
SRR2727068	-32.1039673501909	11.702365147883803	-32.9956580506991	11.1676075423657	11.4345462089068	ES2i	male	0
SRR2727238	-36.5564018355864	8.49036301184191	-32.76423865492	10.784453173466499	11.8821645811273	ES	female	0
SRR2727249	-37.2944783272249	7.54218147689473	-32.549373644485996	10.430885878713	12.2958997677239	ES	female	0
SRR2727262	-32.748298261906	10.2239815708585	-32.511262605081804	10.3682831176182	12.3691906745348	ES	female	0
SRR2727084	-25.7591655269942	14.1203376483725	-32.3393939757475	10.0874042634575	12.698480450361302	ES2i	male	0
SRR2727218	-33.366718580880296	9.42621153902324	-32.3253333066391	10.0644625468346	12.725388158873502	ES	female	0
SRR2727387	-32.0573740282372	10.166194249266699	-32.2974889520928	10.019031046624802	12.7786735160687	Epi	female	0
SRR2727227	-35.6814094978819	7.0112154356796905	-31.8898731307943	9.36026369213366	13.553350923197696	ES	female	0
SRR2727240	-36.3865428102912	5.1045218939922	-31.2510270361907	8.345996797210539	14.7520425710903	ES	female	0
SRR2727207	-31.7334661350203	7.70347482030972	-31.1004645177463	8.1091010881207	15.032735729085696	ES	male	0
SRR2727217	-35.0143114930372	5.519441885666032	-31.0633630968337	8.05120232439515	15.1015018710066	ES	female	0
SRR2727168	-30.2641318884523	7.27083716329341	-30.4690334098492	7.13729868526806	16.191661326518	ES	male	0
SRR2727239	-38.2779984160791	1.8061056720578	-30.3789613543142	6.999092068812809	16.356628123238803	ES	female	0
SRR2727270	-30.3913189618231	6.8148835457536	-30.2979656331499	6.8766237691304894	16.5034572459427	ES	female	0
SRR2727243	-41.1858388084146	-0.497148765156458	-30.2309902087787	6.77568134825843	16.624597989713	ES	female	0
SRR2727353	-35.009489779579	3.29814821461693	-30.1020885572018	6.5822382671292905	16.8570541391605	Epi	female	0
SRR2727250	-25.8050911078627	9.21154013042166	-29.981049760901108	6.40154868046685	17.074537740699	ES	female	0
SRR2727214	-32.1968692019827	4.569342357669231	-29.827464614516806	6.17384040132095	17.3492001836749	ES	female	0
SRR2727161	-28.4994075269703	7.03630977073915	-29.810353455969	6.14857190210385	17.3797172084239	ES	male	0
SRR2727232	-21.1010198724033	11.9822905622113	-29.780634611869502	6.104685301043661	17.4327195050461	ES	female	0
SRR2727204	-34.418417914546396	2.92208959095886	-29.7611296811757	6.07588185535116	17.4675057207807	ES	male	0
SRR2727255	-37.815343108225896	0.0599219017107507	-29.5312846992425	5.73923638742915	17.8751316360416	ES	female	0
SRR2727158	-27.0902224029909	6.935461104161612	-29.3000315497506	5.403824112155888	18.2825373472852	ES	male	0
SRR2727244	-35.5721825589239	1.02286986962638	-29.2842654733379	5.381077194937888	18.3102138970769	ES	female	0
SRR2727256	-34.769084509378	1.34269006786008	-29.1842217513099	5.23678629998416	18.485794672459	ES	female	0
SRR2727156	-31.432249694632503	3.66769347117236	-29.183454690939694	5.23568619186166	18.487135798662106	ES	male	0
