	C_score	pvals
mock_CCDC90B_5_9	0.10276439023852468	0.004368318197493965
mock_CCDC90B_5_10	0.02366706766441251	0.4214277503161283
mock_CCDC90B_5_11	0.0056398219614844924	0.8887228417059432
mock_CCDC90B_5_12	0.06195832394709222	0.04126911139211403
mock_CCDC90B_5_13	0.013802423613483605	0.6809978158409012
mock_CCDC90B_5_15	0.03004262956015047	0.29417174387860673
mock_CCDC90B_5_17	0.020036392889016708	0.5195999540177032
mock_CCDC90B_5_18	0.03585659799906371	0.20829980457523853
mock_CCDC90B_5_19	0.09870815548251777	0.005517875617887113
mock_CCDC90B_5_20	0.005994462109822796	0.8804460282791126
mock_CCDC90B_5_22	0.048764941587825406	0.09414875273019888
mock_CCDC90B_5_24	0.01378228365215739	0.6815725945510979
mock_CCDC90B_5_26	0.0013884897473182	0.975169559719508
mock_CCDC90B_5_29	0.03185804229004929	0.2626738705598345
mock_CCDC90B_5_32	0.024280082451114127	0.40786297275548916
mock_CCDC90B_5_33	0.026999270842815615	0.34981032302563514
mock_CCDC90B_5_34	0.0327297852641274	0.25140820783998163
mock_CCDC90B_5_35	0.0020682093424558845	0.9634440740314979
mock_CCDC90B_5_36	0.0015467243833325872	0.9713760202322106
mock_CCDC90B_5_37	0.0744196422217317	0.0193125646626049
mock_CCDC90B_5_38	0.00010854829305895208	0.9975859294171744
mock_CCDC90B_5_40	0.029031448194778542	0.3117599724106219
mock_CCDC90B_5_41	0.007923548829590565	0.8333141740429935
mock_CCDC90B_5_42	0.00751787202691645	0.8434302793424532
mock_CCDC90B_5_43	0.01974286059625352	0.5254626968617082
mock_CCDC90B_5_46	0.008425172773203538	0.8228532015174158
CCNL1_4	0.03900696588966235	0.17346821473732613
mock_CCNL1_4_0	0.029975562740042427	0.29532130129899986
mock_CCNL1_4_1	0.02214272529686101	0.46039774686745605
mock_CCNL1_4_2	0.015109185535928438	0.6486952523278537
mock_CCNL1_4_3	0.026964775055868362	0.350844924703989
mock_CCNL1_4_4	0.03913519951351241	0.17197379009081504
mock_CCNL1_4_5	0.017687683452385028	0.576158179101046
mock_CCNL1_4_6	0.014898389395177958	0.6545579951718589
mock_CCNL1_4_7	0.01559858958152871	0.6359351649614898
mock_CCNL1_4_8	0.02237609852662803	0.454190136797333
mock_CCNL1_4_9	0.029812370975475955	0.2984251063340614
mock_CCNL1_4_10	0.026690509496317794	0.3557880216116795
mock_CCNL1_4_11	0.02802915478588075	0.33130244855730545
mock_CCNL1_4_12	0.018443424129608643	0.5591447292792275
mock_CCNL1_4_13	0.02435310969347604	0.4060236808828601
mock_CCNL1_4_14	0.03740620599058775	0.19163122197953789
mock_CCNL1_4_15	0.0554296472309993	0.06230601218530866
mock_CCNL1_4_16	0.014904058422131938	0.6544430394298195
mock_CCNL1_4_17	0.02874041824275886	0.31739280377054835
mock_CCNL1_4_18	0.010255094393238684	0.7773307276698471
mock_CCNL1_4_19	0.03033877623200998	0.28865386826071965
mock_CCNL1_4_20	0.00901576790524794	0.8068743533739511
mock_CCNL1_4_21	0.01365482610988833	0.685251178296356
mock_CCNL1_4_22	0.006605271176740146	0.8682607196229452
mock_CCNL1_4_23	0.0012134898835959307	0.9793079664329233
mock_CCNL1_4_24	0.006115480476365565	0.8781469134383263
mock_CCNL1_4_25	0.010177734154978246	0.779514886768594
mock_CCNL1_4_26	0.017555411382338737	0.5792619841361076
mock_CCNL1_4_27	0.0285477457750255	0.32153121048396366
mock_CCNL1_4_28	0.01234156146138099	0.7193930336820324
mock_CCNL1_4_29	0.025877015230145184	0.3741809403379699
mock_CCNL1_4_30	0.01046590364904898	0.7735371881825497
mock_CCNL1_4_31	0.024276971668547254	0.40797792849752845
mock_CCNL1_4_32	0.00786165163934227	0.8350385101735832
mock_CCNL1_4_33	0.00862846923646321	0.817450281641568
mock_CCNL1_4_34	0.017930542494396295	0.5705253477411196
mock_CCNL1_4_35	0.01709587103183663	0.5905276468559605
mock_CCNL1_4_36	0.022040267380556977	0.4635015519025175
mock_CCNL1_4_37	0.0038015571935615666	0.9247039889642488
mock_CCNL1_4_38	0.007517050107889722	0.8435452350844924
mock_CCNL1_4_39	0.04527709964951232	0.11851937004253363
mock_CCNL1_4_40	0.026720510698787225	0.354868375675365
mock_CCNL1_4_41	0.01048243716471331	0.7730773652143924
mock_CCNL1_4_42	0.01976242541273132	0.5248879181515117
mock_CCNL1_4_43	0.008625399997636674	0.8176801931256467
mock_CCNL1_4_44	0.010051240493792024	0.7825037360616163
mock_CCNL1_4_45	0.029554931355305847	0.3025635130474767
mock_CCNL1_4_46	0.01763957638122693	0.5770778250373606
mock_CCNL1_4_47	0.011136025091606494	0.7559489596505345
mock_CCNL1_4_48	0.012604749130978088	0.7124956891596735
mock_CCNL1_4_49	0.032917746867853315	0.24807449132084147
CCNL1_6	0.03902180085302054	0.1731233475112082
mock_CCNL1_6_0	0.015586712878397968	0.6361650764455684
mock_CCNL1_6_1	0.05060866850415835	0.08529716059317163
mock_CCNL1_6_2	0.01644959469281415	0.6106449017128406
mock_CCNL1_6_3	0.06393259446668953	0.035751235774226925
mock_CCNL1_6_4	0.016289702096311198	0.6148982641682952
mock_CCNL1_6_5	0.014887119864166576	0.6550178181400161
mock_CCNL1_6_6	0.009525988306028355	0.7959535578802162
mock_CCNL1_6_7	0.02583358810614489	0.37544545350040237
mock_CCNL1_6_8	0.04893907779936291	0.09322910679388435
mock_CCNL1_6_9	0.013314217058862932	0.6941027704333832
mock_CCNL1_6_10	0.023345471698650422	0.43039429819519487
mock_CCNL1_6_11	0.014468032890822102	0.665938613633751
mock_CCNL1_6_13	0.015685023141145504	0.6328313599264284
mock_CCNL1_6_14	0.04962630691497516	0.09058512472698012
mock_CCNL1_6_15	0.015507334032701214	0.6378894125761582
mock_CCNL1_6_16	0.023016772705549804	0.4372916427175537
mock_CCNL1_6_17	0.011256160844958285	0.7530750660995517
mock_CCNL1_6_18	0.030674580735887136	0.2819864352224394
mock_CCNL1_6_19	0.04057487773086588	0.1569145878836648
mock_CCNL1_6_20	0.012390335176122536	0.7184733877457179
mock_CCNL1_6_21	0.01778905056416258	0.5737441085182204
mock_CCNL1_6_22	0.02915431650446132	0.3091159903437177
mock_CCNL1_6_23	0.02972841498583967	0.2999195309805725
mock_CCNL1_6_24	0.03619007825697196	0.20473617657201978
mock_CCNL1_6_25	0.013282023537301124	0.6950224163696976
mock_CCNL1_6_26	0.012901537021671183	0.7055983446373146
mock_CCNL1_6_27	0.012668016399941306	0.7112311759972411
mock_CCNL1_6_28	0.01693602225159141	0.5959305667318082
mock_CCNL1_6_29	0.010417794800693936	0.7742269226347857
mock_CCNL1_6_30	0.023808136568458704	0.41901367973330267
mock_CCNL1_6_31	0.011858093668065228	0.7354868375675365
mock_CCNL1_6_32	0.01006406093713319	0.7816990458673411
