	psi_0.05	psi_0.06	psi_0.07	psi_0.08	psi_0.09	psi_0.1	psi_0.11	psi_0.12	psi_0.13	psi_0.14	psi_0.15	psi_0.16	psi_0.17	psi_0.18	psi_0.19	psi_0.2	psi_0.21	psi_0.22	psi_0.23	psi_0.24	psi_0.25	psi_0.26	psi_0.27	psi_0.28	psi_0.29	psi_0.3	psi_0.31	psi_0.32	psi_0.33	psi_0.34	psi_0.35	psi_0.36	psi_0.37	psi_0.38	psi_0.39	psi_0.4	psi_0.41	psi_0.42	psi_0.43	psi_0.44	psi_0.45	psi_0.46	psi_0.47	psi_0.48	psi_0.49	psi_0.5
298	0.4278219992567818	0.3582363791593438	0.28618287511104357	0.24004339107091752	0.20911196862592643	0.17947565960609435	0.16489780750650318	0.11256580598016258	0.11783842862828368	0.10415065131347594	0.08865640626597732	0.06448279001094877	0.06274072161991626	0.054445093821905405	0.052585284280936444	0.03670720447726576	0.03953237690918851	0.03416239316239316	0.02391081382385731	0.026700111482720175	0.02182440636452892	0.021806020066889628	0.015463024897807511	0.020014864362690447	0.018699039053868348	0.01902158824218935	0.01055741360089186	0.011890003716090673	0.013231140839836491	0.00878781122259383	0.012900408769973986	0.01056558900037161	0.01045821143807721	0.010453363062058713	0.007118543292456334	0.0068926049795615	0.009788936025877958	0.011354886659234485	0.012697667720428152	0.012238982040557763	0.013917542691397378	0.01267447045707915	0.01169049703336251	0.008006322342184612	0.008126778674390772	0.010904868078781124
299	0.41107364593387363	0.34871271875678056	0.3004146218783899	0.2562358271045169	0.23388543965841896	0.17424813726263003	0.1494988889138291	0.11508747777204152	0.11324797049074845	0.10710443711202391	0.10629215317387675	0.0784646809274764	0.07697224404490235	0.04791304347826087	0.05904719435154218	0.041291604262618756	0.03826124117428465	0.029344853214418435	0.030913834082786525	0.023470883556672872	0.022938360281225756	0.02536937941285768	0.021573836802024723	0.020797101449275362	0.014474657387700866	0.017697168538429113	0.012131584526098674	0.013337049424005949	0.012675585284280939	0.013580925010066145	0.012451505016722412	0.009783723522853957	0.012693868949194307	0.010893360667798953	0.01135562987736901	0.010228911185432923	0.009229654403567445	0.011789669267930136	0.010025768548188544	0.010794512655907463	0.009677814938684502	0.007228167967298402	0.01090677849854973	0.008682294199656323	0.008790065817203256	0.012225938312894834
300	0.39088849732765685	0.3402853245455132	0.2855904946164162	0.244253966645271	0.19257115595662425	0.17109778765006853	0.13614413693170624	0.14270195587834922	0.1127548751867398	0.10633231577293435	0.09575011160742122	0.07964113787195198	0.05913600891861762	0.045624769614848404	0.050509568309976834	0.029261311006861045	0.031918308355717157	0.02492719205704324	0.029144927536231886	0.02492493496841323	0.027684875510962468	0.020493182594729136	0.02793848047286428	0.014795986622073577	0.018712288807853437	0.011562247012786842	0.014248983063106202	0.010236734928010095	0.014800445930880708	0.016573392790784094	0.010677094166735252	0.016123391668474832	0.007672619893804602	0.007785209959123001	0.012130434782608694	0.008124890675615313	0.010784466740988482	0.009908249970695258	0.00812114704994775	0.009454477889260498	0.010456335934596805	0.007562256988869185	0.01278669639539205	0.014127090301003342	0.008237086584912671	0.014018580453363062
301	0.4242939377841625	0.3449055818733652	0.26804251357874537	0.24045447788926053	0.21427293813083131	0.17952000548382227	0.1413567447045708	0.13143086949039678	0.10904787521916205	0.08832515793385359	0.08559570429894328	0.06781198576413051	0.05771289583224219	0.05707682923624952	0.041472315124489026	0.04682802231649621	0.037242289111854336	0.03593851543953674	0.0305819397993311	0.026678186547751767	0.0213537718320327	0.021691594402420196	0.019233370494240055	0.027280283323761586	0.023150162485441158	0.015352657004830917	0.017791155704199188	0.018357876989916668	0.014790784095131923	0.016466369379412853	0.01091233767043513	0.010890003716090672	0.011119658119658121	0.012789669267930136	0.011018610381610087	0.00957006826134343	0.005666666666666666	0.011337797630181638	0.010224080267558529	0.010232627276105537	0.011788554440728353	0.008903419052820861	0.008222965440356743	0.010677071720549982	0.011904149800852453	0.014900807813267697
302	0.4081178390213503	0.34576551467855826	0.2822253447359955	0.23237205305382386	0.23075492257313088	0.19772909698996655	0.16892275418673627	0.14132440972767787	0.11286853269286885	0.10032936035854041	0.09035925119525937	0.07326711560044895	0.07534231928950338	0.04395704349327537	0.05172286193850246	0.04415319770849388	0.02639788649641776	0.031830339815847056	0.0352832134956442	0.022243032329988855	0.02270350833875783	0.028050970298708844	0.019457106586957772	0.017023463745669754	0.018250546814013398	0.013447045707915274	0.014898922333704939	0.013808671210772174	0.01011742846525455	0.0160294697251219	0.008895949461166851	0.009227806334313481	0.010350798959494612	0.01191196606136787	0.008347476924074532	0.013790804047296606	0.007782608695652172	0.012242068155111632	0.008458565589000372	0.016036130876224252	0.01312337421033073	0.009333333333333332	0.013785953177257526	0.012234113712374583	0.01190709773318469	0.011453363062058713
303	0.3841709401709401	0.3752757064936815	0.2785837105539469	0.24178179040497882	0.22317786367285436	0.17515184547068605	0.15272376976199561	0.11943218134522482	0.1044866352112729	0.11821327430616412	0.07139441937953755	0.07100385326180483	0.061396614117652924	0.05314567075436641	0.03758008175399481	0.04726124117428466	0.038288857464229505	0.031174751034395036	0.027022296544035672	0.02771507560623405	0.02457491164932075	0.022273222449178096	0.014783723522853958	0.021470491995440936	0.016394881377956957	0.01569490895577852	0.011343738387216647	0.010788182831661093	0.011008571948752861	0.011461992650398444	0.009011891490152357	0.00956001486436269	0.009337421033073208	0.009118171683389074	0.013020850012096	0.007013779463735691	0.011130110559932562	0.00800929022668153	0.009791527313266442	0.008787811222593832	0.007337792642140468	0.014897435897435899	0.009467195152147976	0.010896321070234112	0.009785953177257526	0.015124117428465256
304	0.3983474544778893	0.3693871143932422	0.3189276145239087	0.22590101481697633	0.18917024683321737	0.15336194723151245	0.1526257896692679	0.15910461358287445	0.11172882015368153	0.11760482890917674	0.09544187061520007	0.0734026321893261	0.06797991302339129	0.058751485812763904	0.04494716019353701	0.045609438870308425	0.03637392102434413	0.028364920104050544	0.031150182437605842	0.020573447659236976	0.028489094894989263	0.023903753251579334	0.021011891490152357	0.017581939799331106	0.01646714751383558	0.013351170568561868	0.013126347082868818	0.01580120910117992	0.012008177893500333	0.009011891490152359	0.013457079152731323	0.016571534745447786	0.013123396656516	0.0061140839836492	0.007222222222222222	0.009891490152359714	0.011905982905982907	0.011450390189520624	0.009785209959123003	0.009583117103008165	0.007117064338249046	0.010345224823485693	0.011670011148272017	0.009779269202087992	0.011337792642140469	0.009899293942772202
305	0.43454369898169143	0.32556212064907714	0.27593703666167435	0.2509634077299675	0.19659039203509587	0.18669587414174513	0.15406757022261353	0.11663842437755483	0.11507308878479	0.09641554110506544	0.08410482469289979	0.05966666666666667	0.05982980304719435	0.04428554540489178	0.04308304090941966	0.037359767457520586	0.04106359752493397	0.0347008547008547	0.029721382984295153	0.020790068311223833	0.016564474173169825	0.018675956893348205	0.021464164665215148	0.019570419918246002	0.016811654059392608	0.021492057791445012	0.013794520137969222	0.010565589000371607	0.011451505016722407	0.007788569404851866	0.013904144812811286	0.011789669267930136	0.006788943507939715	0.00966815310293571	0.008675956893348196	0.011231512448903753	0.009897807506503159	0.014112597547380154	0.005784838350055741	0.010021583354916687	0.013683017465626158	0.012467534087026357	0.013570419918246002	0.0101189149015236	0.016131190470846143	0.009228911185432927
306	0.4127997550871786	0.34836414081079	0.3207154075880854	0.255716337505074	0.18651839464882947	0.1737748049052397	0.14403183075646844	0.137145847829828	0.10517589578984386	0.09053598747004057	0.07860423634336677	0.07558937198067633	0.05401858045336307	0.05061881389368987	0.045386942305821805	0.0424786823590442	0.034920475659606084	0.0290454011507411	0.030156128182682023	0.025468599033816434	0.022677071720549988	0.01668338907469342	0.02145930880713489	0.01322744220730798	0.019693090814771583	0.01101574316791708	0.012800817539947974	0.016571534745447793	0.011126007896069176	0.012569335019291245	0.013022318990220947	0.010899293942772201	0.010124194969832554	0.007339650687476775	0.007675585284280935	0.009339650687476775	0.007013036245601169	0.009228911185432925	0.00689409390985113	0.008122655932402066	0.011015979189892229	0.013451505016722407	0.008571200546689311	0.01579712638948122	0.007457084140772497	0.01456335934596804
307	0.37179116568028153	0.3551354627281095	0.27485649405550194	0.2245731360578165	0.20778037904124866	0.18568713509361306	0.1565362687653321	0.14864217039647448	0.12486902555164396	0.10381638022840242	0.09776030116784909	0.0647948717948718	0.05273318468970643	0.05248532144184318	0.04394880773345902	0.04105239687848384	0.04587759097563592	0.02650045337011586	0.02949884152743797	0.026259383128948342	0.023565589000371603	0.025687494232577397	0.01457450761798588	0.013788571898872448	0.011786696395392048	0.014608338939824208	0.01012300260126347	0.017240915284393546	0.012905982905982908	0.008337807606263981	0.010123778241665604	0.00978112225938313	0.012008175399479742	0.008008933581737782	0.010896321070234114	0.008448903753251576	0.012806107584339275	0.010116690235161199	0.013234113712374583	0.00811968056584339	0.009010776662950575	0.009002972872538088	0.008902266815310292	0.015788926049795617	0.0119041248606466	0.011783723522853957
